Fecha,Tipo de usuario,Edad,Sexo,Categoría de afinidad (cobertura),Segmento de mercado,Sesiones
20200817,New Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Women's Apparel,15
20200828,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Employment,15
20200829,New Visitor,55-64,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home Decor,15
20200826,New Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Activewear,15
20200804,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Men's Apparel,15
20200812,New Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Activewear,15
20200821,New Visitor,35-44,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes,15
20200824,New Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Men's Apparel,15
20200823,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Consumer Electronics/Mobile Phones,15
20200822,New Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Landscape Design,15
20200828,New Visitor,35-44,female,Shoppers/Bargain Hunters,Apparel & Accessories/Activewear,15
20200824,New Visitor,25-34,male,Media & Entertainment/Movie Lovers,Consumer Electronics/Mobile Phones,15
20200806,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories,15
20200826,New Visitor,35-44,female,Shoppers/Value Shoppers,Apparel & Accessories/Women's Apparel,15
20200814,New Visitor,35-44,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Women's Apparel,15
20200820,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home Furnishings,15
20200822,New Visitor,25-34,female,Food & Dining/Fast Food Cravers,Apparel & Accessories/Shoes,15
20200824,New Visitor,25-34,female,Food & Dining/Foodies,Consumer Electronics/Mobile Phones,15
20200824,New Visitor,35-44,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes,15
20200815,New Visitor,25-34,female,Shoppers/Value Shoppers,Apparel & Accessories,15
20200810,New Visitor,25-34,female,Shoppers/Value Shoppers,Home & Garden/Home Furnishings,15
20200824,New Visitor,55-64,female,Home & Garden/Do-It-Yourselfers,Home & Garden/Home Improvement,15
20200824,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Consumer Electronics/Mobile Phones,15
20200826,New Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Home & Garden/Home & Garden Services/Architectural Services,15
20200831,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Employment,15
20200820,New Visitor,25-34,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Furnishings,15
20200814,New Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Men's Apparel,15
20200823,New Visitor,55-64,female,News & Politics/Avid News Readers,Home & Garden/Home Furnishings,15
20200820,New Visitor,45-54,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home Furnishings,15
20200811,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes/Athletic Shoes,15
20200825,New Visitor,25-34,female,Media & Entertainment/Movie Lovers,Apparel & Accessories/Women's Apparel,15
20200817,New Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Men's Apparel,15
20200829,New Visitor,45-54,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home Decor,15
20200827,New Visitor,55-64,female,Media & Entertainment/Movie Lovers,Real Estate/Residential Properties/Residential Properties (For Sale),15
20200829,New Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories,15
20200810,New Visitor,25-34,male,Sports & Fitness/Sports Fans,Apparel & Accessories/Shoes,15
20200819,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Real Estate/Residential Properties/Residential Properties (For Sale),15
20200826,New Visitor,35-44,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200822,New Visitor,55-64,female,Food & Dining/Coffee Shop Regulars,Home & Garden/Home & Garden Services,15
20200829,New Visitor,35-44,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200818,New Visitor,25-34,female,Shoppers/Value Shoppers,Apparel & Accessories/Women's Apparel,15
20200817,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Activewear,15
20200823,New Visitor,45-54,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Employment,15
20200831,New Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Women's Apparel,15
20200805,New Visitor,25-34,female,Media & Entertainment/Movie Lovers,Apparel & Accessories/Women's Apparel,15
20200824,New Visitor,55-64,female,Shoppers/Value Shoppers,Education/Post-Secondary Education,15
20200821,New Visitor,25-34,male,Media & Entertainment/Movie Lovers,Consumer Electronics/Mobile Phones,15
20200830,New Visitor,55-64,female,Shoppers/Bargain Hunters,Home & Garden/Home Decor,15
20200813,New Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Women's Apparel,15
20200807,New Visitor,25-34,male,Sports & Fitness/Sports Fans,Apparel & Accessories/Men's Apparel,15
20200822,New Visitor,25-34,male,Food & Dining/Foodies,Apparel & Accessories/Shoes,15
20200808,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories/Women's Apparel,15
20200826,New Visitor,55-64,female,Media & Entertainment/TV Lovers,Home & Garden/Home Decor,15
20200820,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories,15
20200822,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Activewear,15
20200821,New Visitor,25-34,male,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes,15
20200828,New Visitor,25-34,female,Shoppers/Value Shoppers,Software/Business & Productivity Software,15
20200824,New Visitor,45-54,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services,15
20200830,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Activewear,15
20200826,New Visitor,55-64,female,Home & Garden/Do-It-Yourselfers,Home & Garden/Home & Garden Services,15
20200820,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Men's Apparel,15
20200825,New Visitor,35-44,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes,15
20200824,New Visitor,45-54,female,Shoppers/Value Shoppers,Home & Garden/Home Furnishings,15
20200823,New Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home & Garden Services/Door & Window Installation,15
20200824,New Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes,15
20200824,New Visitor,35-44,female,Shoppers/Value Shoppers,Apparel & Accessories/Shoes,15
20200829,New Visitor,25-34,male,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Shoes,15
20200821,New Visitor,55-64,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services,15
20200824,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Employment,15
20200825,New Visitor,55-64,female,Food & Dining/Coffee Shop Regulars,Home & Garden/Home & Garden Services/Landscape Design,15
20200828,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200824,New Visitor,45-54,female,Media & Entertainment/TV Lovers,Employment,15
20200829,New Visitor,55-64,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home & Garden Services/Architectural Services,15
20200822,New Visitor,25-34,male,Sports & Fitness/Sports Fans,Apparel & Accessories/Men's Apparel,15
20200822,New Visitor,45-54,female,Media & Entertainment/TV Lovers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200830,New Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Employment,15
20200823,New Visitor,45-54,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Real Estate/Residential Properties/Residential Properties (For Sale),15
20200820,New Visitor,55-64,female,Food & Dining/Coffee Shop Regulars,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200829,New Visitor,45-54,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Home & Garden/Home & Garden Services,15
20200824,New Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories,15
20200830,New Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Furnishings,15
20200811,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Activewear,15
20200824,New Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Furnishings/Home Storage & Shelving,15
20200823,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Employment,15
20200823,New Visitor,35-44,female,Shoppers/Value Shoppers,Real Estate/Residential Properties/Residential Properties (For Sale),15
20200823,New Visitor,45-54,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Furnishings,15
20200813,New Visitor,35-44,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Decor,15
20200805,New Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Men's Apparel,15
20200823,New Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories,15
20200810,New Visitor,25-34,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Employment,15
20200827,New Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home & Garden Services/Landscape Design,15
20200815,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes,15
20200824,New Visitor,25-34,female,Shoppers/Value Shoppers,Apparel & Accessories,15
20200813,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories,15
20200829,New Visitor,18-24,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Women's Apparel,15
20200823,New Visitor,25-34,male,Shoppers/Value Shoppers,Apparel & Accessories/Men's Apparel,15
20200817,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home Decor,15
20200827,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Men's Apparel,15
20200820,New Visitor,25-34,male,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes/Athletic Shoes,15
20200821,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes/Athletic Shoes,15
20200821,New Visitor,25-34,female,Media & Entertainment/Movie Lovers,Software/Business & Productivity Software,15
20200825,New Visitor,25-34,male,Sports & Fitness/Sports Fans,Apparel & Accessories/Shoes/Athletic Shoes,15
20200819,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories/Shoes/Athletic Shoes,15
20200804,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Activewear,15
20200811,New Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Shoes/Athletic Shoes,15
20200821,New Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Real Estate/Residential Properties/Residential Properties (For Sale),15
20200822,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Activewear,15
20200813,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories,15
20200830,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Employment,15
20200827,New Visitor,55-64,female,Beauty & Wellness/Frequently Visits Salons,Real Estate/Residential Properties/Residential Properties (For Sale),15
20200823,New Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home Improvement,15
20200814,New Visitor,35-44,female,Shoppers/Value Shoppers,Apparel & Accessories/Shoes,15
20200814,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories,15
20200806,New Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Home & Garden/Home Furnishings,15
20200827,New Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes/Athletic Shoes,15
20200807,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories/Shoes,15
20200813,New Visitor,55-64,female,Media & Entertainment/TV Lovers,Home & Garden/Home Decor,15
20200826,New Visitor,35-44,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Women's Apparel,15
20200825,New Visitor,25-34,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Apparel & Accessories/Men's Apparel,15
20200817,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Shoes/Athletic Shoes,15
20200813,New Visitor,25-34,male,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Men's Apparel,15
20200828,New Visitor,45-54,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Decor,15
20200825,New Visitor,55-64,female,Media & Entertainment/TV Lovers,Home & Garden/Home Decor,15
20200814,New Visitor,25-34,female,Shoppers/Luxury Shoppers,Apparel & Accessories/Shoes,15
20200820,New Visitor,35-44,female,Shoppers/Value Shoppers,Apparel & Accessories/Women's Apparel,15
20200806,New Visitor,25-34,female,Media & Entertainment/Movie Lovers,Apparel & Accessories/Women's Apparel,15
20200821,New Visitor,25-34,male,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,Apparel & Accessories/Shoes/Athletic Shoes,15
20200826,New Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Decor,15
20200826,New Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Education/Post-Secondary Education,15
20200821,New Visitor,25-34,male,Media & Entertainment/Music Lovers,Apparel & Accessories/Men's Apparel,15
20200820,New Visitor,25-34,female,Shoppers/Shopaholics,Home & Garden/Home Furnishings,15
20200821,New Visitor,25-34,male,Shoppers/Luxury Shoppers,Apparel & Accessories/Men's Apparel,15
20200822,New Visitor,25-34,female,Food & Dining/Fast Food Cravers,Apparel & Accessories/Shoes/Athletic Shoes,15
20200813,New Visitor,35-44,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200820,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories,15
20200821,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Baby & Children's Products/Baby & Children's Apparel/Children's Apparel,15
20200821,New Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Decor,15
20200820,New Visitor,35-44,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Women's Apparel,15
20200824,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services,15
20200820,New Visitor,25-34,male,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes/Athletic Shoes,15
20200808,New Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Women's Apparel,15
20200824,New Visitor,25-34,male,Shoppers/Luxury Shoppers,Consumer Electronics/Mobile Phones,15
20200827,New Visitor,35-44,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services,15
20200817,New Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories/Shoes/Athletic Shoes,15
20200825,New Visitor,65+,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200804,New Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes/Athletic Shoes,15
20200827,New Visitor,35-44,female,Media & Entertainment/Movie Lovers,Home & Garden/Home & Garden Services,15
20200828,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home Furnishings,15
20200827,New Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Shoes/Athletic Shoes,15
20200820,New Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Activewear,15
20200829,New Visitor,55-64,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Home & Garden/Home & Garden Services,15
20200828,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Shoes,15
20200819,New Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Shoes/Athletic Shoes,15
20200817,New Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories,15
